Country,Date,Open,High,Low,Close
RO,1981-12,1.93114,9.215,-10.279,-0.636526
RO,1982-01,-0.636526,8.761,-12.888,-3.78646
RO,1982-02,-3.78646,4.671,-11.405,-3.53177
RO,1982-03,-3.53177,18.151,-5.196,2.63065
RO,1982-04,2.63065,18.335,0.302,7.23484
RO,1982-05,7.23484,26.695,2.047,16.051
RO,1982-06,16.051,33.552,7.887,19.5984
RO,1982-07,19.5984,30.994,10.584,19.9418
RO,1982-08,19.9418,31.838,12.162,21.085
RO,1982-09,21.085,30.752,8.976,18.9683
RO,1982-10,18.9683,21.659,0.804,10.8657
RO,1982-11,10.8657,15.084,-5.879,3.62091
RO,1982-12,3.62091,12.051,-5.068,1.94442
RO,1983-01,1.94442,9.749,-6.601,-0.0119247
RO,1983-02,-0.0119247,13.723,-10.525,-1.14969
RO,1983-03,-1.14969,19.474,-5.512,5.25619
RO,1983-04,5.25619,25.605,0.214,11.8716
RO,1983-05,11.8716,28.779,4.478,17.2439
RO,1983-06,17.2439,29.35,8.115,18.5261
RO,1983-07,18.5261,32.34,10.015,21.5779
RO,1983-08,21.5779,31.071,10.502,19.9716
RO,1983-09,19.9716,31.455,6.115,17.0148
RO,1983-10,17.0148,26.072,-0.308,9.73018
RO,1983-11,9.73018,14.786,-7.676,1.47687
RO,1983-12,1.47687,8.376,-11.646,-1.63633
RO,1984-01,-1.63633,9.809,-8.913,-1.13125
RO,1984-02,-1.13125,5.506,-12.656,-2.69058
RO,1984-03,-2.69058,17.722,-8.769,1.36708
RO,1984-04,1.36708,18.325,-0.674,7.73417
RO,1984-05,7.73417,26.379,5.578,14.9821
RO,1984-06,14.9821,27.908,6.64,17.4142
RO,1984-07,17.4142,32.398,8.814,19.3222
RO,1984-08,19.3222,30.022,8.859,19.4443
RO,1984-09,19.4443,29.909,6.571,17.8093
RO,1984-10,17.8093,29.034,-1.275,12.7099
RO,1984-11,12.7099,15.192,-6.566,3.26488
RO,1984-12,3.26488,6.365,-9.866,-2.36179
RO,1985-01,-2.36179,3.524,-20.629,-8.22
RO,1985-02,-8.22,2.967,-19.161,-8.63904
RO,1985-03,-8.63904,16.633,-12.05,1.49935
RO,1985-04,1.49935,22.943,0.597,10.3284
RO,1985-05,10.3284,26.391,3.604,17.2427
RO,1985-06,17.2427,30.031,8.478,17.8842
RO,1985-07,17.8842,35.714,10.112,20.9181
RO,1985-08,20.9181,31.903,10.377,21.5003
RO,1985-09,21.5003,29.459,5.345,15.7834
RO,1985-10,15.7834,25.775,-1.959,9.23567
RO,1985-11,9.23567,16.988,-8.005,2.8092
RO,1985-12,2.8092,11.31,-6.262,0.947519
RO,1986-01,0.947519,6.804,-9.919,-1.40099
RO,1986-02,-1.40099,5.738,-15.618,-4.28183
RO,1986-03,-4.28183,20.051,-13.466,2.71807
RO,1986-04,2.71807,23.24,-1.176,11.7018
RO,1986-05,11.7018,28.739,4.458,16.9687
RO,1986-06,16.9687,30.692,9.79,19.7197
RO,1986-07,19.7197,30.683,10.826,20.3104
RO,1986-08,20.3104,34.24,10.81,22.7736
RO,1986-09,22.7736,33.263,5.712,17.678
RO,1986-10,17.678,23.411,1.191,9.51183
RO,1986-11,9.51183,12.584,-2.565,3.35151
RO,1986-12,3.35151,9.903,-12.77,-2.51544
RO,1987-01,-2.51544,4.717,-20.33,-6.47693
RO,1987-02,-6.47693,10.881,-14.652,-1.14836
RO,1987-03,-1.14836,16.611,-14.909,-1.36216
RO,1987-04,-1.36216,20.137,-1.258,7.99187
RO,1987-05,7.99187,23.013,2.402,13.7
RO,1987-06,13.7,32.058,7.07,19.8538
RO,1987-07,19.8538,37.864,11.61,24.1911
RO,1987-08,24.1911,31.617,9.86,19.6607
RO,1987-09,19.6607,33.229,6.099,18.9646
RO,1987-10,18.9646,20.203,-3.942,8.85377
RO,1987-11,8.85377,16.946,-2.753,5.10532
RO,1987-12,5.10532,7.806,-9.559,-1.48198
RO,1988-01,-1.48198,11.834,-6.497,0.169629
RO,1988-02,0.169629,10.618,-13.08,-0.003
RO,1988-03,-0.003,14.381,-6.398,3.43001
RO,1988-04,3.43001,19.21,-1.381,8.09091
RO,1988-05,8.09091,24.808,2.034,14.9741
RO,1988-06,14.9741,26.702,10.339,18.5003
RO,1988-07,18.5003,37.032,13.536,23.7037
RO,1988-08,23.7037,34.839,10.021,22.4544
RO,1988-09,22.4544,28.025,8.354,16.7304
RO,1988-10,16.7304,23.804,-4.874,8.7106
RO,1988-11,8.7106,7.729,-8.391,-1.13806
RO,1988-12,-1.13806,5.258,-11.368,-1.59712
RO,1989-01,-1.59712,6.171,-10.356,-1.51282
RO,1989-02,-1.51282,16.034,-6.282,1.88104
RO,1989-03,1.88104,21.334,-1.192,6.73998
RO,1989-04,6.73998,23.761,2.471,12.6639
RO,1989-05,12.6639,28.097,4.416,14.7454
RO,1989-06,14.7454,26.706,8.782,17.7839
RO,1989-07,17.7839,31.483,9.469,21.2647
RO,1989-08,21.2647,33.1,10.302,21.9851
RO,1989-09,21.9851,26.651,6.915,15.7091
RO,1989-10,15.7091,21.768,1.963,10.698
RO,1989-11,10.698,17.473,-9.249,2.83127
RO,1989-12,2.83127,13.698,-13.099,-0.201112
RO,1990-01,-0.201112,9.677,-13.448,-2.34198
RO,1990-02,-2.34198,17.999,-3.942,2.96954
RO,1990-03,2.96954,21.63,-3.646,8.09427
RO,1990-04,8.09427,22.278,1.184,10.3955
RO,1990-05,10.3955,31.975,2.058,15.7188
RO,1990-06,15.7188,33.071,6.318,19.5222
RO,1990-07,19.5222,33.664,11.296,22.5588
RO,1990-08,22.5588,34.508,12.287,22.205
RO,1990-09,22.205,31.495,5.455,15.5376
RO,1990-10,15.5376,26.211,-2.358,10.8724
RO,1990-11,10.8724,21.294,-2.957,6.32667
RO,1990-12,6.32667,8.739,-7.681,-0.434665
RO,1991-01,-0.434665,11.076,-14.039,-1.04113
RO,1991-02,-1.04113,7.291,-15.02,-2.28091
RO,1991-03,-2.28091,19.946,-4.583,4.51048
RO,1991-04,4.51048,18.182,0.634,8.97943
RO,1991-05,8.97943,24.808,4.678,12.8463
RO,1991-06,12.8463,31.548,8.219,19.787
RO,1991-07,19.787,31.075,13.192,22.3718
RO,1991-08,22.3718,30.936,10.95,20.3605
RO,1991-09,20.3605,29.417,5.111,16.6777
RO,1991-10,16.6777,27.179,-4.296,10.1259
RO,1991-11,10.1259,15.126,-5.142,4.24877
RO,1991-12,4.24877,4.768,-10.637,-3.68672
RO,1992-01,-3.68672,5.411,-10.696,-2.40998
RO,1992-02,-2.40998,11.261,-11.712,-0.993432
RO,1992-03,-0.993432,22.31,-3.487,4.31475
RO,1992-04,4.31475,24.307,-1.58,9.99639
RO,1992-05,9.99639,25.83,3.512,14.4143
RO,1992-06,14.4143,31.287,9.325,19.3221
RO,1992-07,19.3221,31.646,11.359,21.9152
RO,1992-08,21.9152,35.557,15.253,25.5535
RO,1992-09,25.5535,32.787,4.827,15.8492
RO,1992-10,15.8492,23.118,-2.161,10.853
RO,1992-11,10.853,17.387,-4.68,4.16196
RO,1992-12,4.16196,8.935,-11.532,-2.53005
RO,1993-01,-2.53005,10.284,-13.098,-1.94261
RO,1993-02,-1.94261,8.633,-12.597,-2.47723
RO,1993-03,-2.47723,19.705,-11.905,1.78267
RO,1993-04,1.78267,20.901,-2.131,8.33437
RO,1993-05,8.33437,29.103,6.919,16.2768
RO,1993-06,16.2768,32.911,8.609,19.6644
RO,1993-07,19.6644,34.639,8.801,20.976
RO,1993-08,20.976,35.164,7.817,21.5097
RO,1993-09,21.5097,29.039,4.213,15.3724
RO,1993-10,15.3724,27.298,-2.684,11.7596
RO,1993-11,11.7596,18.74,-13.539,-1.10875
RO,1993-12,-1.10875,10.369,-9.756,0.438757
RO,1994-01,0.438757,9.203,-5.936,0.714983
RO,1994-02,0.714983,16.448,-13.757,-0.110525
RO,1994-03,-0.110525,20.361,-3.578,5.65405
RO,1994-04,5.65405,21.175,0.961,11.1174
RO,1994-05,11.1174,30.905,1.944,16.2199
RO,1994-06,16.2199,34.285,7.511,19.688
RO,1994-07,19.688,32.612,14.634,23.3399
RO,1994-08,23.3399,36.096,12.588,22.7525
RO,1994-09,22.7525,31.584,10.997,20.6434
RO,1994-10,20.6434,26.938,-1.773,9.94801
RO,1994-11,9.94801,21.174,-5.62,3.17558
RO,1994-12,3.17558,9.95,-10.269,-1.04791
RO,1995-01,-1.04791,7.78,-14.917,-3.92593
RO,1995-02,-3.92593,15.13,-5.435,2.80041
RO,1995-03,2.80041,17.288,-6.373,4.10122
RO,1995-04,4.10122,23.545,-3.226,8.97348
RO,1995-05,8.97348,27.923,1.123,14.3381
RO,1995-06,14.3381,29.309,11.671,20.1738
RO,1995-07,20.1738,32.311,13.462,23.4156
RO,1995-08,23.4156,31.065,8.085,21.251
RO,1995-09,21.251,27.578,4.241,15.1463
RO,1995-10,15.1463,24.503,-1.344,10.4079
RO,1995-11,10.4079,13.009,-9.342,0.551724
RO,1995-12,0.551724,10.568,-11.096,-2.50947
RO,1996-01,-2.50947,1.825,-13.674,-5.07786
RO,1996-02,-5.07786,5.972,-13.355,-4.23652
RO,1996-03,-4.23652,8.487,-10.277,-1.02107
RO,1996-04,-1.02107,23.027,-3.124,8.1804
RO,1996-05,8.1804,30.475,8.042,17.2096
RO,1996-06,17.2096,32.378,8.735,20.9257
RO,1996-07,20.9257,34.99,9.593,21.3744
RO,1996-08,21.3744,33.876,11.967,20.8584
RO,1996-09,20.8584,24.301,4.825,12.9871
RO,1996-10,12.9871,21.444,1.566,9.55063
RO,1996-11,9.55063,18.903,-2.979,6.39613
RO,1996-12,6.39613,9.618,-18.787,-1.72635
RO,1997-01,-1.72635,4.247,-11.361,-4.13746
RO,1997-02,-4.13746,11.962,-12.221,-0.318662
RO,1997-03,-0.318662,14.843,-6.063,2.60242
RO,1997-04,2.60242,17.487,-3.76,5.44929
RO,1997-05,5.44929,27.264,5.588,15.9319
RO,1997-06,15.9319,30.963,6.483,19.7498
RO,1997-07,19.7498,33.119,11.819,20.7096
RO,1997-08,20.7096,28.762,11.761,19.6092
RO,1997-09,19.6092,26.34,4.215,14.4124
RO,1997-10,14.4124,26.032,-4.836,7.74162
RO,1997-11,7.74162,18.15,-4.707,4.09684
RO,1997-12,4.09684,5.808,-14.692,-0.916109
RO,1998-01,-0.916109,8.001,-10.632,-0.651055
RO,1998-02,-0.651055,15.758,-10.247,1.73129
RO,1998-03,1.73129,16.918,-6.419,1.92755
RO,1998-04,1.92755,24.823,0.784,11.4479
RO,1998-05,11.4479,25.9,4.544,14.9978
RO,1998-06,14.9978,30.843,9.049,20.9075
RO,1998-07,20.9075,34.191,9.98,22.5763
RO,1998-08,22.5763,37.343,9.782,22.6349
RO,1998-09,22.6349,25.432,7.28,15.3003
RO,1998-10,15.3003,21.876,0.253,10.7084
RO,1998-11,10.7084,16.804,-7.142,1.07654
RO,1998-12,1.07654,3.205,-14.255,-4.96731
RO,1999-01,-4.96731,6.672,-10.941,-0.925438
RO,1999-02,-0.925438,14.402,-11.617,-0.787414
RO,1999-03,-0.787414,15.166,-3.532,4.56884
RO,1999-04,4.56884,21.479,0.713,10.6057
RO,1999-05,10.6057,28.074,1.385,14.6246
RO,1999-06,14.6246,30.587,12.676,21.4672
RO,1999-07,21.4672,33.052,14.018,23.9067
RO,1999-08,23.9067,36.43,11.237,22.2918
RO,1999-09,22.2918,30.062,9.249,17.6702
RO,1999-10,17.6702,27.574,-0.773,10.3652
RO,1999-11,10.3652,16.837,-7.288,2.87492
RO,1999-12,2.87492,9.499,-9.434,0.210347
RO,2000-01,0.210347,4.125,-17.014,-5.81279
RO,2000-02,-5.81279,11.065,-6.602,0.488295
RO,2000-03,0.488295,17.041,-4.941,3.69208
RO,2000-04,3.69208,24.341,-1.321,12.3203
RO,2000-05,12.3203,28.675,2.714,17.1977
RO,2000-06,17.1977,34.592,6.969,21.3589
RO,2000-07,21.3589,38.761,11.909,23.0256
RO,2000-08,23.0256,37.254,10.977,23.7364
RO,2000-09,23.7364,28.01,3.531,15.6965
RO,2000-10,15.6965,23.842,-0.095,11.1339
RO,2000-11,11.1339,19.845,-1.416,8.08767
RO,2000-12,8.08767,11.707,-9.694,1.82164
RO,2001-01,1.82164,12.473,-8.163,-0.204397
RO,2001-02,-0.204397,14.919,-9.149,0.992466
RO,2001-03,0.992466,21.33,-3.583,6.91997
RO,2001-04,6.91997,22.648,-1.467,10.2076
RO,2001-05,10.2076,27.806,4.465,16.2351
RO,2001-06,16.2351,34.649,8.34,18.7784
RO,2001-07,18.7784,35.194,14.649,23.6658
RO,2001-08,23.6658,36.289,9.294,23.8094
RO,2001-09,23.8094,28.389,6.383,16.348
RO,2001-10,16.348,27.907,-2.327,12.3681
RO,2001-11,12.3681,16.84,-5.75,2.43198
RO,2001-12,2.43198,3.893,-15.166,-6.41197
RO,2002-01,-6.41197,12.946,-14.581,-3.04175
RO,2002-02,-3.04175,15.769,-3.968,4.27959
RO,2002-03,4.27959,19.907,-2.899,6.49162
RO,2002-04,6.49162,20.718,-2.478,9.49308
RO,2002-05,9.49308,29.332,8.134,17.6324
RO,2002-06,17.6324,36.171,8.117,21.1823
RO,2002-07,21.1823,36.279,13.942,24.2651
RO,2002-08,24.2651,31.123,12.112,21.3447
RO,2002-09,21.3447,28.222,6.39,16.2566
RO,2002-10,16.2566,22.754,0.185,9.8727
RO,2002-11,9.8727,18.937,-4.157,5.60721
RO,2002-12,5.60721,4.993,-16.315,-4.46472
RO,2003-01,-4.46472,4.681,-16.862,-3.5645
RO,2003-02,-3.5645,5.356,-14.622,-6.15486
RO,2003-03,-6.15486,15.653,-7.012,1.82504
RO,2003-04,1.82504,25.273,-4.899,7.51334
RO,2003-05,7.51334,30.696,8.784,19.0283
RO,2003-06,19.0283,32.673,11.407,22.0253
RO,2003-07,22.0253,33.317,13.183,22.468
RO,2003-08,22.468,33.97,11.403,23.5005
RO,2003-09,23.5005,28.335,5.758,15.3773
RO,2003-10,15.3773,24.422,-3.555,8.29785
RO,2003-11,8.29785,18.92,-2.62,5.34837
RO,2003-12,5.34837,7.413,-9.127,-0.946909
RO,2004-01,-0.946909,4.147,-13.212,-4.72806
RO,2004-02,-4.72806,12.093,-13.83,-0.977579
RO,2004-03,-0.977579,19.066,-8.739,4.09337
RO,2004-04,4.09337,21.705,-2.705,9.87295
RO,2004-05,9.87295,24.983,4.638,14.0923
RO,2004-06,14.0923,29.54,10.992,19.0629
RO,2004-07,19.0629,34.616,10.95,22.0194
RO,2004-08,22.0194,32.708,11.291,21.0452
RO,2004-09,21.0452,27.94,4.37,16.3895
RO,2004-10,16.3895,22.339,0.205,11.9512
RO,2004-11,11.9512,22.17,-5.159,5.01228
RO,2004-12,5.01228,13.713,-7.672,0.360559
RO,2005-01,0.360559,9.361,-13.921,-1.17768
RO,2005-02,-1.17768,6.619,-18.167,-3.77057
RO,2005-03,-3.77057,16.383,-12.988,1.83487
RO,2005-04,1.83487,22.053,-3.423,9.59428
RO,2005-05,9.59428,28.451,4.285,15.8249
RO,2005-06,15.8249,28.91,6.528,18.1779
RO,2005-07,18.1779,33.639,11.987,21.2069
RO,2005-08,21.2069,33.063,10.135,20.7068
RO,2005-09,20.7068,27.255,9.085,16.9424
RO,2005-10,16.9424,22.495,-2.739,10.0892
RO,2005-11,10.0892,13.36,-6.316,3.46774
RO,2005-12,3.46774,8.89,-7.102,-0.132664
RO,2006-01,-0.132664,5.048,-19.492,-5.46259
RO,2006-02,-5.46259,12.604,-14.407,-2.28199
RO,2006-03,-2.28199,18.726,-8.261,3.01125
RO,2006-04,3.01125,18.786,1.362,10.3363
RO,2006-05,10.3363,28.576,3.821,14.8724
RO,2006-06,14.8724,31.501,7.864,19.149
RO,2006-07,19.149,31.716,11.778,22.2429
RO,2006-08,22.2429,34.772,8.896,21.178
RO,2006-09,21.178,28.43,9.051,17.0726
RO,2006-10,17.0726,28.483,-2.565,11.9477
RO,2006-11,11.9477,16.326,-3.83,5.58149
RO,2006-12,5.58149,10.269,-6.988,1.2596
RO,2007-01,1.2596,12.894,-7.342,2.52908
RO,2007-02,2.52908,12.89,-8.203,1.85473
RO,2007-03,1.85473,18.33,-1.65,6.35289
RO,2007-04,6.35289,21.648,1.424,10.5207
RO,2007-05,10.5207,29.233,1.602,18.066
RO,2007-06,18.066,36.021,12.15,22.5471
RO,2007-07,22.5471,38.875,11.554,25.1398
RO,2007-08,25.1398,36.846,11.976,23.0918
RO,2007-09,23.0918,27.273,6.522,15.4212
RO,2007-10,15.4212,23.563,0.014,10.7064
RO,2007-11,10.7064,12.244,-5.416,2.09721
RO,2007-12,2.09721,7.251,-7.866,-1.92011
RO,2008-01,-1.92011,7.235,-16.184,-2.58914
RO,2008-02,-2.58914,16.185,-10.336,1.30057
RO,2008-03,1.30057,15.233,-2.798,5.90424
RO,2008-04,5.90424,21.961,1.928,10.8639
RO,2008-05,10.8639,27.639,5.611,15.553
RO,2008-06,15.553,32.072,9.313,20.6299
RO,2008-07,20.6299,32.831,13.162,21.9764
RO,2008-08,21.9764,35.547,10.055,23.4754
RO,2008-09,23.4754,33.285,5.707,15.6444
RO,2008-10,15.6444,23.192,2.281,11.8525
RO,2008-11,11.8525,21.06,-5.814,5.11023
RO,2008-12,5.11023,13.807,-9.488,1.07566
RO,2009-01,1.07566,8.905,-12.143,-1.97124
RO,2009-02,-1.97124,12.429,-7.795,-0.308268
RO,2009-03,-0.308268,18.558,-4.296,3.65801
RO,2009-04,3.65801,21.122,0.977,11.1831
RO,2009-05,11.1831,28.684,5.24,16.5228
RO,2009-06,16.5228,31.768,9.603,20.6282
RO,2009-07,20.6282,35.105,13.72,22.9977
RO,2009-08,22.9977,33.107,13.944,22.3279
RO,2009-09,22.3279,30.803,8.557,18.0365
RO,2009-10,18.0365,26.467,-1.915,11.0554
RO,2009-11,11.0554,17.71,-3.94,6.38116
RO,2009-12,6.38116,13.622,-17.999,-0.456605
RO,2010-01,-0.456605,9.024,-20.349,-4.29118
RO,2010-02,-4.29118,10.749,-12.061,-1.20064
RO,2010-03,-1.20064,17.432,-8.764,3.35586
RO,2010-04,3.35586,21.267,1.849,9.99037
RO,2010-05,9.99037,25.743,6.517,15.7062
RO,2010-06,15.7062,32.605,9.488,19.8605
RO,2010-07,19.8605,30.871,13.67,22.2046
RO,2010-08,22.2046,34.374,10.602,23.642
RO,2010-09,23.642,26.489,7.288,16.4047
RO,2010-10,16.4047,16.985,-1.661,7.72658
RO,2010-11,7.72658,20.626,-1.309,8.8553
RO,2010-12,8.8553,12.64,-10.805,-1.25084
RO,2011-01,-1.25084,7.73,-12.185,-2.58656
RO,2011-02,-2.58656,10.155,-11.934,-2.82496
RO,2011-03,-2.82496,17.981,-9.274,3.36664
RO,2011-04,3.36664,19.259,0.938,9.18381
RO,2011-05,9.18381,26.411,1.896,15.5347
RO,2011-06,15.5347,32.215,11.013,20.1901
RO,2011-07,20.1901,33.759,10.433,22.428
RO,2011-08,22.428,32.839,11.866,22.1351
RO,2011-09,22.1351,31.879,9.526,19.8607
RO,2011-10,19.8607,26.417,-1.548,9.38394
RO,2011-11,9.38394,14.666,-3.842,2.12179
RO,2011-12,2.12179,12.254,-6.631,1.219
RO,2012-01,1.219,7.169,-18.938,-3.51364
RO,2012-02,-3.51364,5.072,-21.135,-7.52035
RO,2012-03,-7.52035,19.167,-7.348,4.23749
RO,2012-04,4.23749,27.988,-2.455,11.8045
RO,2012-05,11.8045,29.142,7.381,16.9542
RO,2012-06,16.9542,34.331,10.61,22.2764
RO,2012-07,22.2764,36.179,14.803,26.2505
RO,2012-08,26.2505,38.194,11.081,23.8194
RO,2012-09,23.8194,30.897,7.44,19.3962
RO,2012-10,19.3962,28.24,-1.929,12.846
RO,2012-11,12.846,19.638,-0.864,6.33072
RO,2012-12,6.33072,10.831,-12.173,-3.12825
RO,2013-01,-3.12825,8.09,-11.615,-2.05986
RO,2013-02,-2.05986,7.773,-6.066,0.715391
RO,2013-03,0.715391,15.914,-7.495,2.75461
RO,2013-04,2.75461,27.501,0.749,11.273
RO,2013-05,11.273,27.433,8.166,17.4019
RO,2013-06,17.4019,32.052,9.049,20.2944
RO,2013-07,20.2944,35.18,11.19,21.9262
RO,2013-08,21.9262,34.451,11.921,22.9707
RO,2013-09,22.9707,26.597,6.295,15.1745
RO,2013-10,15.1745,22.477,-1.444,11.1399
RO,2013-11,11.1399,20.386,-3.987,7.14892
RO,2013-12,7.14892,9.134,-7.621,-0.7087
RO,2014-01,-0.7087,9.392,-14.964,-0.463265
RO,2014-02,-0.463265,13.775,-11.959,1.84801
RO,2014-03,1.84801,19.659,-1.828,7.45809
RO,2014-04,7.45809,21.637,2.555,10.7037
RO,2014-05,10.7037,27.197,3.785,15.5226
RO,2014-06,15.5226,29.349,9.784,18.7876
RO,2014-07,18.7876,30.867,12.51,21.8085
RO,2014-08,21.8085,34.11,11.189,22.2389
RO,2014-09,22.2389,28.319,4.992,17.1872
RO,2014-10,17.1872,23.166,-1.865,10.6084
RO,2014-11,10.6084,18.45,-5.408,4.5295
RO,2014-12,4.5295,9.636,-14.429,-0.241536
RO,2015-01,-0.241536,7.376,-14.323,-0.830858
RO,2015-02,-0.830858,11.686,-10.545,-0.0424167
RO,2015-03,-0.0424167,17,-3.381,4.34761
RO,2015-04,4.34761,22.157,-1.801,9.12191
RO,2015-05,9.12191,26.129,7.926,16.4921
RO,2015-06,16.4921,31.989,9.876,20.2756
RO,2015-07,20.2756,35.353,12.46,24.3643
RO,2015-08,24.3643,35.371,12.976,24.0216
RO,2015-09,24.0216,35.12,7.057,19.1496
RO,2015-10,19.1496,21.961,-0.275,9.77594
RO,2015-11,9.77594,18.222,-1.647,6.48513
RO,2015-12,6.48513,11.676,-8.515,1.72648
RO,2016-01,1.72648,7.294,-14.704,-3.28556
RO,2016-02,-3.28556,15.821,-3.643,4.37409
RO,2016-03,4.37409,19.965,-2.877,5.53532
RO,2016-04,5.53532,25.608,1.341,12.8278
RO,2016-05,12.8278,26.502,4.883,14.7523
RO,2016-06,14.7523,31.978,9.636,20.8163
RO,2016-07,20.8163,32.802,13.093,23.0739
RO,2016-08,23.0739,33.438,11.018,22.3904
RO,2016-09,22.3904,30.638,5.961,18.6729
RO,2016-10,18.6729,24.722,0.196,8.4807
RO,2016-11,8.4807,16.422,-4.999,3.57888
RO,2016-12,3.57888,8.218,-8.125,-2.25953
RO,2017-01,-2.25953,2.431,-16.572,-6.52483
RO,2017-02,-6.52483,14.864,-9.066,0.316106
RO,2017-03,0.316106,19.998,-1.568,7.12184
RO,2017-04,7.12184,24.089,-2.188,9.15372
RO,2017-05,9.15372,26.465,3.131,15.4633
RO,2017-06,15.4633,33.461,11.929,21.188
RO,2017-07,21.188,33.511,12.727,22.5903
RO,2017-08,22.5903,37.299,10.904,23.8822
RO,2017-09,23.8822,31.593,3.673,17.6956
RO,2017-10,17.6956,24.738,-1.225,10.9726
RO,2017-11,10.9726,15.38,-2.03,5.16097
RO,2017-12,5.16097,10.662,-5.692,1.2195
RO,2018-01,1.2195,11.329,-10.02,-0.431468
RO,2018-02,-0.431468,10.405,-13.437,-0.997726
RO,2018-03,-0.997726,18.578,-15.902,2.08917
RO,2018-04,2.08917,25.489,0.956,14.0924
RO,2018-05,14.0924,29.004,9.047,18.0599
RO,2018-06,18.0599,29.837,9.243,20.893
RO,2018-07,20.893,28.222,11.066,21.4259
RO,2018-08,21.4259,31.469,15.228,23.6018
RO,2018-09,23.6018,31.484,2.899,18.1041
RO,2018-10,18.1041,23.863,2.473,12.8513
RO,2018-11,12.8513,19.878,-10.798,4.30085
RO,2018-12,4.30085,4.39,-11.441,-1.74136
RO,2019-01,-1.74136,4.635,-11.632,-2.89824
RO,2019-02,-2.89824,11.825,-7.395,1.35014
RO,2019-03,1.35014,20.044,-3.073,6.72699
RO,2019-04,6.72699,23.51,-0.34,10.1822
RO,2019-05,10.1822,26.046,4.114,15.5462
RO,2019-06,15.5462,31.759,13.113,22.3083
RO,2019-07,22.3083,34.756,11.224,22.2647
RO,2019-08,22.2647,34.941,13.228,24.0003
RO,2019-09,24.0003,32.325,5.38,18.7246
RO,2019-10,18.7246,26.894,1.405,13.1829
RO,2019-11,13.1829,21.333,-0.601,8.87663
RO,2019-12,8.87663,14.24,-5.058,2.57712
SE,1980-01,0,-0.769,-19.293,-6.80669
SE,1980-02,-6.80669,0.615,-15.522,-6.62861
SE,1980-03,-6.62861,2.87,-10.794,-2.96165
SE,1980-04,-2.96165,12.4,-1.928,4.13597
SE,1980-05,4.13597,18.561,0.539,8.50166
SE,1980-06,8.50166,23.546,8.135,15.2525
SE,1980-07,15.2525,24.205,10.08,16.4957
SE,1980-08,16.4957,23.107,7.962,14.794
SE,1980-09,14.794,18.795,6.86,12.1397
SE,1980-10,12.1397,11.738,-6.162,5.00883
SE,1980-11,5.00883,6.72,-9.869,-1.31263
SE,1980-12,-1.31263,4.369,-12.642,-2.08169
SE,1981-01,-2.08169,2.805,-13.733,-4.53449
SE,1981-02,-4.53449,3.391,-9.072,-3.39024
SE,1981-03,-3.39024,8.259,-10.336,-1.97231
SE,1981-04,-1.97231,11.593,-3.152,3.30974
SE,1981-05,3.30974,20.064,-1.79,10.5435
SE,1981-06,10.5435,18.9,5.726,13.0189
SE,1981-07,13.0189,24.044,10.613,15.871
SE,1981-08,15.871,22.574,7.612,14.5529
SE,1981-09,14.5529,19.014,4.439,11.662
SE,1981-10,11.662,15.619,0.469,5.83564
SE,1981-11,5.83564,6.376,-6.789,0.142404
SE,1981-12,0.142404,2.46,-18.63,-8.2381
SE,1982-01,-8.2381,-0.897,-19.222,-8.46098
SE,1982-02,-8.46098,0.292,-15.98,-5.02112
SE,1982-03,-5.02112,7.526,-7.786,0.409378
SE,1982-04,0.409378,11.411,-2.183,3.82647
SE,1982-05,3.82647,20.183,1.579,9.00531
SE,1982-06,9.00531,24.916,4.594,12.5561
SE,1982-07,12.5561,25.5,9.824,17.0054
SE,1982-08,17.0054,26.513,9.103,16.272
SE,1982-09,16.272,18.119,4.851,11.7018
SE,1982-10,11.7018,14.675,0.376,6.66416
SE,1982-11,6.66416,8.429,-2.956,3.33562
SE,1982-12,3.33562,3.236,-8.096,-1.08843
SE,1983-01,-1.08843,5.84,-9.572,0.105487
SE,1983-02,0.105487,1.469,-11.844,-4.37922
SE,1983-03,-4.37922,4.81,-6.081,-0.0585685
SE,1983-04,-0.0585685,11.737,-2.199,4.23607
SE,1983-05,4.23607,17.038,2.548,9.85777
SE,1983-06,9.85777,21.22,5.017,13.6031
SE,1983-07,13.6031,26.876,9.3,17.2028
SE,1983-08,17.2028,24.845,8.244,16.2536
SE,1983-09,16.2536,22.184,2.08,11.687
SE,1983-10,11.687,13.416,-1.775,6.70835
SE,1983-11,6.70835,8.333,-9.02,0.391267
SE,1983-12,0.391267,3.978,-11.004,-2.32861
SE,1984-01,-2.32861,4.826,-12.186,-3.86666
SE,1984-02,-3.86666,0.63,-9.844,-3.28166
SE,1984-03,-3.28166,2.895,-8.699,-2.20806
SE,1984-04,-2.20806,16.344,-2.925,4.49359
SE,1984-05,4.49359,19.571,-0.047,10.6909
SE,1984-06,10.6909,21.692,4.804,13.4329
SE,1984-07,13.4329,23.715,8.837,15.5576
SE,1984-08,15.5576,23.584,7.669,16.111
SE,1984-09,16.111,17.262,4.035,10.1949
SE,1984-10,10.1949,14.253,3.006,8.09218
SE,1984-11,8.09218,9.811,-3.346,2.48937
SE,1984-12,2.48937,5.341,-7.214,-0.817949
SE,1985-01,-0.817949,-2.582,-16.633,-9.57053
SE,1985-02,-9.57053,-0.117,-22.044,-11.2174
SE,1985-03,-11.2174,2.381,-7.319,-1.95801
